TS,label,value
2015-04-05_00:00:00,B,2.13964800000031
2015-04-06_00:00:00,N,2.90039099999922
2015-04-07_00:00:00,B,3.62988299999961
2015-04-08_00:00:00,N,3.37988300000143
2015-04-09_00:00:00,B,3.15038999999888
2015-04-10_00:00:00,B,2.97949300000073
2015-04-11_00:00:00,N,2.17968699999983
2015-04-12_00:00:00,A,1.70019499999944
2015-04-13_00:00:00,N,2.49023500000112
2015-04-14_00:00:00,N,2.04003899999952
2015-04-15_00:00:00,A,2.0097650000007
2015-04-16_00:00:00,N,2.08007899999939
2015-04-17_00:00:00,N,2.12988199999927
2015-04-18_00:00:00,N,1.83984400000009
2015-04-19_00:00:00,A,1.69043000000056
2015-04-20_00:00:00,N,2.92968699999983
2015-04-21_00:00:00,A,2.53027400000065
2015-04-22_00:00:00,N,2.13964800000031
2015-04-23_00:00:00,N,2.16992199999913
2015-04-24_00:00:00,A,2.26074200000039
2015-04-25_00:00:00,A,1.71972699999969
2015-04-26_00:00:00,B,1.58007799999905
2015-04-27_00:00:00,B,2.66015600000173
2015-04-28_00:00:00,N,3.12988299999961
2015-04-29_00:00:00,N,3.25
2015-04-30_00:00:00,A,1.51953099999991
2015-05-01_00:00:00,A,0
2015-05-02_00:00:00,N,0
2015-05-03_00:00:00,A,0
2015-05-04_00:00:00,N,0
2015-05-05_00:00:00,A,0
2015-05-06_00:00:00,N,0
2015-05-07_00:00:00,N,0
2015-05-08_00:00:00,N,0
2015-05-09_00:00:00,B,0
2015-05-10_00:00:00,N,0
2015-05-11_00:00:00,A,0
2015-05-12_00:00:00,N,0
2015-05-13_00:00:00,A,0
2015-05-14_00:00:00,N,0
2015-05-15_00:00:00,N,0
2015-05-16_00:00:00,B,0
2015-05-17_00:00:00,B,0
2015-05-18_00:00:00,A,0
2015-05-19_00:00:00,A,0
2015-05-20_00:00:00,B,0
2015-05-21_00:00:00,B,0
2015-05-27_00:00:00,N,0
2015-05-28_00:00:00,B,0
2015-05-29_00:00:00,A,0
2015-05-30_00:00:00,B,0
2015-05-31_00:00:00,N,0
2015-06-01_00:00:00,B,0
2015-06-02_00:00:00,A,0
2015-06-03_00:00:00,N,0
2015-06-04_00:00:00,N,0
2015-06-05_00:00:00,A,0
2015-06-06_00:00:00,B,0
2015-06-07_00:00:00,B,0
2015-06-08_00:00:00,N,0
2015-06-09_00:00:00,A,0
2015-06-10_00:00:00,A,0
2015-06-11_00:00:00,B,0
2015-06-12_00:00:00,N,0
2015-06-13_00:00:00,A,0
2015-06-14_00:00:00,A,0
2015-06-15_00:00:00,B,0
2015-06-16_00:00:00,N,0
2015-06-17_00:00:00,B,0
2015-06-18_00:00:00,B,0
2015-06-19_00:00:00,N,0
2015-06-20_00:00:00,N,0
2015-06-21_00:00:00,A,0
2015-06-22_00:00:00,N,0
2015-06-23_00:00:00,A,0
2015-06-24_00:00:00,A,0
2015-07-03_00:00:00,N,0
2015-07-08_00:00:00,B,0
2015-07-09_00:00:00,N,0
2015-07-10_00:00:00,A,0
2015-07-11_00:00:00,N,0
2015-07-12_00:00:00,A,0
2015-07-13_00:00:00,A,0
2015-07-14_00:00:00,B,0
2015-07-15_00:00:00,B,0
2015-07-16_00:00:00,B,0
2015-07-17_00:00:00,N,0
2015-07-18_00:00:00,N,0
2015-07-19_00:00:00,A,0
2015-07-20_00:00:00,A,0
2015-07-21_00:00:00,B,0
2015-07-22_00:00:00,B,0
2015-07-23_00:00:00,N,0
2015-07-24_00:00:00,B,0
2015-07-25_00:00:00,A,0
2015-07-26_00:00:00,A,0
2015-07-27_00:00:00,N,0
2015-07-29_00:00:00,B,0
2015-07-30_00:00:00,N,0
2015-07-31_00:00:00,N,0
2015-08-01_00:00:00,B,0
2015-08-02_00:00:00,N,0
2015-08-03_00:00:00,B,0
2015-08-04_00:00:00,A,0
2015-08-05_00:00:00,N,0
2015-08-06_00:00:00,B,0
2015-08-07_00:00:00,N,0
2015-08-08_00:00:00,A,0
2015-08-09_00:00:00,N,0
2015-08-10_00:00:00,N,0
2015-08-11_00:00:00,B,0
2015-08-12_00:00:00,B,0
2015-08-13_00:00:00,A,0
2015-08-14_00:00:00,N,0
2015-08-15_00:00:00,B,0
2015-08-16_00:00:00,B,0
2015-08-17_00:00:00,A,0
2015-08-18_00:00:00,A,0
2015-08-19_00:00:00,A,0
2015-08-20_00:00:00,N,0
2015-08-21_00:00:00,A,0
2015-08-22_00:00:00,N,0
2015-08-23_00:00:00,B,0
2015-08-24_00:00:00,B,0
2015-08-25_00:00:00,B,0
2015-08-26_00:00:00,B,0
2015-08-27_00:00:00,A,0
2015-08-28_00:00:00,B,0
2015-08-29_00:00:00,N,0
2015-08-30_00:00:00,A,0
2015-08-31_00:00:00,B,0
2015-09-01_00:00:00,A,0
2015-09-02_00:00:00,A,0
2015-09-03_00:00:00,A,0
2015-09-04_00:00:00,A,0
2015-09-05_00:00:00,N,0
2015-09-06_00:00:00,N,0
2015-09-07_00:00:00,N,0
2015-09-08_00:00:00,N,0
2015-09-09_00:00:00,N,0
2015-09-10_00:00:00,A,0
2015-09-11_00:00:00,B,0
2015-09-12_00:00:00,B,0
2015-09-13_00:00:00,B,0
2015-09-14_00:00:00,N,0
2015-09-15_00:00:00,N,0
2015-09-16_00:00:00,N,0
2015-09-17_00:00:00,A,0
2015-09-18_00:00:00,B,0
2015-09-19_00:00:00,N,0
2015-09-20_00:00:00,N,0
2015-09-21_00:00:00,B,0
2015-09-22_00:00:00,N,0
2015-09-23_00:00:00,A,0
2015-09-24_00:00:00,N,0
2015-09-25_00:00:00,B,0
2015-09-26_00:00:00,B,0
2015-09-27_00:00:00,N,0
2015-09-28_00:00:00,N,0
2015-09-29_00:00:00,A,0
2015-09-30_00:00:00,A,0
2015-10-01_00:00:00,A,0
2015-10-02_00:00:00,B,0
2015-10-03_00:00:00,N,0
2015-10-04_00:00:00,N,0
2015-10-05_00:00:00,B,0
2015-10-07_00:00:00,B,0
2015-10-08_00:00:00,N,0
2015-10-09_00:00:00,A,0
2015-10-10_00:00:00,B,0
2015-10-11_00:00:00,A,0
2015-10-12_00:00:00,A,0
2015-10-13_00:00:00,B,0
2015-10-14_00:00:00,N,0
2015-10-15_00:00:00,B,0.480469000000085
2015-10-16_00:00:00,B,0
2015-10-17_00:00:00,N,0
2015-10-18_00:00:00,B,0
2015-10-19_00:00:00,A,1.58007799999905
2015-10-20_00:00:00,A,3.87011700000039
2015-10-21_00:00:00,N,4.40918000000056
2015-10-22_00:00:00,N,4.12011700000039
2015-10-23_00:00:00,N,3.22070299999905
2015-10-24_00:00:00,B,1.91992200000095
2015-10-25_00:00:00,A,1.31933599999866
2015-10-26_00:00:00,A,2.20996100000048
2015-10-27_00:00:00,A,1.61035199999969
2015-10-28_00:00:00,A,2.29980400000022
2015-10-29_00:00:00,N,2.79980500000056
2015-10-30_00:00:00,N,2.87011700000039
2015-10-31_00:00:00,N,1.81054699999913
2015-11-01_00:00:00,A,1.48925799999961
2015-11-02_00:00:00,A,2.55078099999991
2015-11-03_00:00:00,A,2.14941400000134
2015-11-04_00:00:00,N,1.140625
2015-11-05_00:00:00,PN,-11715.613078
2015-11-06_00:00:00,N,2.061
2015-11-07_00:00:00,N,1.726
2015-11-08_00:00:00,B,1.393
2015-11-09_00:00:00,N,2.300001
2015-11-10_00:00:00,A,2.270999
2015-11-11_00:00:00,B,1.842
2015-11-12_00:00:00,A,3.767002
2015-11-13_00:00:00,A,3.628
2015-11-14_00:00:00,A,2.483
2015-11-15_00:00:00,A,2.236999
2015-11-16_00:00:00,A,4.587
2015-11-17_00:00:00,A,4.602001
2015-11-18_00:00:00,N,3.035
2015-11-19_00:00:00,A,2.167999
2015-11-20_00:00:00,N,2.122002
2015-11-21_00:00:00,N,3.101997
2015-11-22_00:00:00,N,3.54800100000001
2015-11-23_00:00:00,B,7.847004
2015-11-24_00:00:00,N,8.31800000000001
2015-11-25_00:00:00,N,6.289002
2015-11-26_00:00:00,N,6.37299299999999
2015-11-27_00:00:00,B,6.737008
2015-11-28_00:00:00,N,4.692993
2015-11-29_00:00:00,N,3.818
2015-11-30_00:00:00,B,6.879006
2015-12-01_00:00:00,B,6.93699599999999
2015-12-02_00:00:00,A,7.057
2015-12-03_00:00:00,N,6.86
2015-12-04_00:00:00,B,5.75100000000001
2015-12-05_00:00:00,A,3.73400099999999
2015-12-06_00:00:00,A,2.88999900000002
2015-12-07_00:00:00,N,5.324997
2015-12-08_00:00:00,A,4.08300799999998
2015-12-09_00:00:00,B,4.75700400000002
2015-12-10_00:00:00,N,6.56399499999998
2015-12-11_00:00:00,N,6.49099700000002
2015-12-12_00:00:00,A,4.895005
2015-12-13_00:00:00,B,4.300995
2015-12-14_00:00:00,B,6.44399999999999
2015-12-15_00:00:00,A,5.13600099999999
2015-12-16_00:00:00,N,4.99800100000002
2015-12-17_00:00:00,A,4.783005
2015-12-18_00:00:00,N,4.55299399999998
2015-12-19_00:00:00,A,3.124008
2015-12-20_00:00:00,A,1.882004
2015-12-21_00:00:00,N,3
2015-12-22_00:00:00,N,3.07899500000002
2015-12-23_00:00:00,A,3.55999699999998
2015-12-24_00:00:00,B,3.121002
2015-12-25_00:00:00,B,3.27499399999999
2015-12-26_00:00:00,N,2.388001
2015-12-27_00:00:00,A,2.162002
2015-12-28_00:00:00,N,3.03900200000001
2015-12-29_00:00:00,N,2.83900399999999
2015-12-30_00:00:00,N,3.5
2015-12-31_00:00:00,N,3.25599700000001
2016-01-01_00:00:00,N,3.86000100000001
2016-01-02_00:00:00,B,5.33099299999998
2016-01-03_00:00:00,N,5.81401100000002
2016-01-04_00:00:00,N,6.16699199999999
2016-01-05_00:00:00,B,6.257004
2016-01-06_00:00:00,A,6.47500600000001
2016-01-07_00:00:00,B,5.94598400000001
2016-01-08_00:00:00,N,5.04501299999998
2016-01-09_00:00:00,A,3.54199299999999
2016-01-10_00:00:00,B,3.14700299999998
2016-01-11_00:00:00,N,5.92300400000005
2016-01-12_00:00:00,B,6.66699199999999
2016-01-13_00:00:00,A,6.69500699999998
2016-01-14_00:00:00,B,6.52499399999999
2016-01-15_00:00:00,A,7.125
2016-01-16_00:00:00,N,6.65701300000001
2016-01-17_00:00:00,B,5.68798900000002
2016-01-18_00:00:00,A,8.28701699999999
2016-01-19_00:00:00,N,6.83999699999998
2016-01-20_00:00:00,B,6.368988
2016-01-21_00:00:00,B,7.04800399999999
2016-01-22_00:00:00,N,6.87899800000002
2016-01-23_00:00:00,N,4.21200499999998
2016-01-24_00:00:00,N,4.16699200000005
2016-01-25_00:00:00,N,6.49099799999999
2016-01-26_00:00:00,B,5.63000499999998
2016-01-27_00:00:00,N,5.36599699999999
2016-01-28_00:00:00,B,5.00500499999998
2016-01-29_00:00:00,B,5.21701000000002
2016-01-30_00:00:00,N,4.307007
2016-01-31_00:00:00,B,2.92099000000002
2016-02-01_00:00:00,A,5.04299900000001
2016-02-02_00:00:00,N,4.47900399999998
2016-02-03_00:00:00,B,5.709992
2016-02-04_00:00:00,B,6.77600100000001
2016-02-05_00:00:00,B,6.33300800000001
2016-02-06_00:00:00,A,3.64700299999998
2016-02-07_00:00:00,A,3.48999000000003
2016-02-08_00:00:00,A,5.83401499999997
2016-02-09_00:00:00,N,6.07098400000001
2016-02-10_00:00:00,N,7.04299900000001
2016-02-11_00:00:00,N,6.31201199999998
2016-02-12_00:00:00,A,5.97000100000003
2016-02-13_00:00:00,N,3.38098099999996
2016-02-14_00:00:00,N,3.47799700000002
2016-02-15_00:00:00,B,7.66101100000003
2016-02-16_00:00:00,A,8.50698899999998
2016-02-17_00:00:00,N,8.35000600000001
2016-02-18_00:00:00,B,7.39898599999998
2016-02-19_00:00:00,B,7.26000999999997
2016-02-20_00:00:00,A,4.841004
2016-02-21_00:00:00,N,3.35998500000005
2016-02-22_00:00:00,A,6.50903300000005
2016-02-23_00:00:00,B,5.67797899999994
2016-02-24_00:00:00,A,4.89099099999999
2016-02-25_00:00:00,B,5.20800800000006
2016-02-26_00:00:00,N,6.15502900000001
2016-02-27_00:00:00,N,4.2449949999999
2016-02-28_00:00:00,N,3.8569950000001
2016-02-29_00:00:00,A,8.26696799999991
2016-03-01_00:00:00,B,7.29101500000002
2016-03-02_00:00:00,B,6.39898700000003
2016-03-03_00:00:00,A,7.08203100000003
2016-03-04_00:00:00,B,5.49102799999992
2016-03-05_00:00:00,N,4.8219610000001
2016-03-06_00:00:00,N,4.49200399999995
2016-03-07_00:00:00,N,7.71502699999996
2016-03-08_00:00:00,A,7.53698700000007
2016-03-09_00:00:00,N,6.96801799999991
2016-03-10_00:00:00,N,6.76898200000005
2016-03-11_00:00:00,N,6.63000399999999
2016-03-12_00:00:00,B,4.625
2016-03-13_00:00:00,A,3.83496100000002
2016-03-14_00:00:00,A,6.30401700000004
2016-03-15_00:00:00,N,5.50402799999995
2016-03-16_00:00:00,N,6.28997800000002
2016-03-17_00:00:00,A,6.285034
2016-03-18_00:00:00,N,6.16796899999997
2016-03-19_00:00:00,B,4.00799500000005
2016-03-20_00:00:00,B,2.48400900000001
2016-03-21_00:00:00,N,4.908997
2016-03-22_00:00:00,A,5.34503199999995
2016-03-23_00:00:00,B,5.95794599999999
2016-03-24_00:00:00,A,5.87201000000005
2016-03-25_00:00:00,B,5.20300299999997
2016-03-26_00:00:00,A,2.77203299999996
2016-03-27_00:00:00,A,2.36798099999999
2016-03-28_00:00:00,A,2.46197500000005
2016-03-29_00:00:00,N,3.30401600000005
2016-03-30_00:00:00,A,3.4960329999999
2016-03-31_00:00:00,N,4.60400400000003
2016-04-01_00:00:00,A,6.12994400000002
2016-04-02_00:00:00,N,3.54205300000001
2016-04-03_00:00:00,A,1.85498099999995
2016-04-04_00:00:00,A,3.68402100000003
2016-04-05_00:00:00,A,4.92999199999997
2016-04-06_00:00:00,N,4.62799100000006
2016-04-07_00:00:00,N,5.12701399999992
2016-04-08_00:00:00,N,5.87597700000003
2016-04-09_00:00:00,B,3.85400400000003
2016-04-10_00:00:00,A,2.50396699999999
2016-04-11_00:00:00,B,3.69903499999998
2016-04-12_00:00:00,B,3.24798599999997
2016-04-13_00:00:00,N,3.18603500000006
2016-04-14_00:00:00,A,2.98095799999999
2016-04-15_00:00:00,A,2.36901799999998
2016-04-16_00:00:00,N,2.02697799999999
2016-04-17_00:00:00,A,1.81402500000002
2016-04-18_00:00:00,N,3.96997099999999
2016-04-19_00:00:00,A,3.83703600000001
2016-04-20_00:00:00,B,2.32000800000003
2016-04-21_00:00:00,B,3.19500700000003
2016-04-22_00:00:00,N,3.09997599999997
2016-04-23_00:00:00,A,0.000976000000037
2016-04-24_00:00:00,N,0
2016-04-25_00:00:00,A,0
2016-04-26_00:00:00,N,0
2016-04-27_00:00:00,A,0
2016-04-28_00:00:00,N,0
2016-04-29_00:00:00,A,0
2016-04-30_00:00:00,A,0
2016-05-01_00:00:00,A,0
2016-05-02_00:00:00,A,0
2016-05-03_00:00:00,A,0
2016-05-04_00:00:00,N,0
2016-05-05_00:00:00,B,0
2016-05-06_00:00:00,B,0
2016-05-07_00:00:00,N,0
2016-05-08_00:00:00,A,0
2016-05-09_00:00:00,A,0
2016-05-10_00:00:00,N,0
2016-05-11_00:00:00,N,0
2016-05-12_00:00:00,N,0
2016-05-13_00:00:00,N,0
2016-05-14_00:00:00,A,0
2016-05-15_00:00:00,N,0
2016-05-16_00:00:00,N,0
2016-05-17_00:00:00,N,0
2016-05-18_00:00:00,N,0
2016-05-19_00:00:00,A,0
2016-05-20_00:00:00,A,0
2016-05-21_00:00:00,A,0
2016-05-22_00:00:00,B,0
2016-05-23_00:00:00,B,0
2016-05-24_00:00:00,B,0
2016-05-25_00:00:00,B,0
2016-05-26_00:00:00,N,0
2016-05-27_00:00:00,N,0
2016-05-28_00:00:00,N,0
2016-05-29_00:00:00,A,0
2016-05-30_00:00:00,A,0
2016-05-31_00:00:00,A,0
2016-06-01_00:00:00,A,0
2016-06-02_00:00:00,B,0
2016-06-03_00:00:00,A,0
2016-06-04_00:00:00,B,0
2016-06-05_00:00:00,B,0
2016-06-06_00:00:00,B,0
2016-06-07_00:00:00,N,0
2016-06-08_00:00:00,N,0
2016-06-09_00:00:00,A,0
2016-06-10_00:00:00,B,0
2016-06-11_00:00:00,N,0
2016-06-12_00:00:00,A,0
2016-06-13_00:00:00,A,0
2016-06-14_00:00:00,A,0
2016-06-15_00:00:00,N,0
2016-06-16_00:00:00,N,0
2016-06-17_00:00:00,N,0
2016-06-18_00:00:00,B,0
2016-06-19_00:00:00,A,0
2016-06-20_00:00:00,A,0
2016-06-21_00:00:00,N,0
2016-06-22_00:00:00,B,0
2016-06-23_00:00:00,A,0
2016-06-24_00:00:00,B,0
2016-06-25_00:00:00,B,0
2016-06-26_00:00:00,B,0
2016-06-27_00:00:00,B,0
2016-06-28_00:00:00,A,0
2016-06-29_00:00:00,A,0
2016-06-30_00:00:00,N,0
2016-07-01_00:00:00,N,0
2016-07-02_00:00:00,B,0
2016-07-03_00:00:00,A,0
2016-07-04_00:00:00,A,0
2016-07-05_00:00:00,B,0
2016-07-06_00:00:00,N,0
2016-07-07_00:00:00,B,0
2016-07-08_00:00:00,N,0
2016-07-09_00:00:00,B,0
2016-07-10_00:00:00,A,0
2016-07-11_00:00:00,B,0
2016-07-12_00:00:00,B,0
2016-07-13_00:00:00,B,0
2016-07-14_00:00:00,N,0
2016-07-15_00:00:00,A,0
2016-07-16_00:00:00,B,0
2016-07-17_00:00:00,N,0
2016-07-18_00:00:00,A,0
2016-07-19_00:00:00,A,0
2016-07-20_00:00:00,A,0
2016-07-21_00:00:00,A,0
2016-07-22_00:00:00,B,0
2016-07-23_00:00:00,A,0
2016-07-24_00:00:00,B,0
2016-07-25_00:00:00,A,0
2016-07-26_00:00:00,B,0
2016-07-27_00:00:00,N,0
2016-07-28_00:00:00,B,0
2016-07-29_00:00:00,N,0
2016-07-30_00:00:00,N,0
2016-07-31_00:00:00,A,0
2016-08-01_00:00:00,B,0
2016-08-02_00:00:00,B,0
2016-08-03_00:00:00,B,0
2016-08-04_00:00:00,B,0
2016-08-05_00:00:00,N,0
2016-08-06_00:00:00,A,0
2016-08-07_00:00:00,B,0
2016-08-08_00:00:00,A,0
2016-08-09_00:00:00,N,0
2016-08-10_00:00:00,B,0
2016-08-11_00:00:00,N,0
2016-08-12_00:00:00,A,0
2016-08-13_00:00:00,N,0
2016-08-14_00:00:00,B,0
2016-08-15_00:00:00,A,0
2016-08-16_00:00:00,N,0
2016-08-17_00:00:00,N,0
2016-08-18_00:00:00,A,0
2016-08-19_00:00:00,N,0
2016-08-20_00:00:00,N,0
2016-08-21_00:00:00,B,0
2016-08-22_00:00:00,B,0
2016-08-23_00:00:00,A,0
2016-08-24_00:00:00,A,0
2016-08-25_00:00:00,B,0
2016-08-26_00:00:00,N,0
2016-08-27_00:00:00,A,0
2016-08-28_00:00:00,B,0
2016-08-29_00:00:00,A,0
2016-08-30_00:00:00,N,0
2016-08-31_00:00:00,N,0
2016-09-01_00:00:00,N,0
2016-09-02_00:00:00,A,0
2016-09-03_00:00:00,B,0
2016-09-04_00:00:00,A,0
2016-09-05_00:00:00,B,0
2016-09-06_00:00:00,N,0
2016-09-07_00:00:00,N,0
2016-09-08_00:00:00,A,0
2016-09-09_00:00:00,B,0
2016-09-10_00:00:00,A,0
2016-09-11_00:00:00,B,0
2016-09-12_00:00:00,N,0
2016-09-13_00:00:00,A,0
2016-09-14_00:00:00,N,0
2016-09-15_00:00:00,N,0
2016-09-16_00:00:00,N,0
2016-09-17_00:00:00,A,0
2016-09-18_00:00:00,N,0
2016-09-19_00:00:00,N,0
2016-09-20_00:00:00,N,0
2016-09-21_00:00:00,A,0
2016-09-22_00:00:00,A,0
2016-09-23_00:00:00,A,0
2016-09-24_00:00:00,B,0
2016-09-25_00:00:00,B,0
2016-09-26_00:00:00,A,0
2016-09-27_00:00:00,B,0.074035999999978
2016-09-28_00:00:00,N,0.042968999999971
2016-09-29_00:00:00,B,0.002989999999954
2016-09-30_00:00:00,B,0
2016-10-01_00:00:00,B,0
2016-10-02_00:00:00,N,0
2016-10-03_00:00:00,A,0
2016-10-04_00:00:00,B,0
2016-10-05_00:00:00,A,0
2016-10-06_00:00:00,A,0
2016-10-07_00:00:00,N,0
2016-10-08_00:00:00,A,0
2016-10-09_00:00:00,B,0
2016-10-10_00:00:00,A,0
2016-10-11_00:00:00,B,0
2016-10-12_00:00:00,A,0
2016-10-13_00:00:00,B,0
2016-10-14_00:00:00,A,0
2016-10-15_00:00:00,N,0
2016-10-16_00:00:00,A,0
2016-10-17_00:00:00,N,0
2016-10-18_00:00:00,B,0
2016-10-19_00:00:00,B,0
2016-10-20_00:00:00,A,0
2016-10-21_00:00:00,B,0
2016-10-22_00:00:00,N,0
2016-10-23_00:00:00,B,0
2016-10-24_00:00:00,B,0
2016-10-25_00:00:00,A,0
2016-10-26_00:00:00,B,0
2016-10-27_00:00:00,A,0
2016-10-28_00:00:00,B,0
2016-10-29_00:00:00,B,0
2016-10-30_00:00:00,B,0
2016-10-31_00:00:00,B,0
2016-11-01_00:00:00,B,0
2016-11-02_00:00:00,A,0
2016-11-03_00:00:00,N,0
2016-11-04_00:00:00,N,1.33801300000005
2016-11-05_00:00:00,N,2.57299799999998
2016-11-06_00:00:00,N,2.66400099999999
2016-11-07_00:00:00,B,5.04803500000003
2016-11-08_00:00:00,A,5.32196099999999
2016-11-09_00:00:00,A,5.14300500000002
2016-11-10_00:00:00,A,5.09399399999995
2016-11-11_00:00:00,A,3.35003700000004
2016-11-12_00:00:00,A,2.55999699999995
2016-11-13_00:00:00,A,2.43298400000003
2016-11-14_00:00:00,B,5.67401100000006
2016-11-15_00:00:00,A,5.41400099999999
2016-11-16_00:00:00,B,4.94598399999995
2016-11-17_00:00:00,B,4.41302500000006
2016-11-18_00:00:00,A,4.30999799999995
2016-11-19_00:00:00,N,2.74798599999997
2016-11-20_00:00:00,N,2.01599099999998
2016-11-21_00:00:00,A,3.67999200000008
2016-11-22_00:00:00,N,4.08502199999998
2016-11-23_00:00:00,A,4.00097700000003
2016-11-24_00:00:00,A,4.6199949999999
2016-11-25_00:00:00,N,4.82702600000005
2016-11-26_00:00:00,A,3.614014
2016-11-27_00:00:00,A,2.294983
2016-11-28_00:00:00,N,6.01000999999997
2016-11-29_00:00:00,A,5.46197500000005
2016-11-30_00:00:00,B,5.29803500000003
2016-12-01_00:00:00,B,6.25799499999994
2016-12-02_00:00:00,A,6.88897700000007
2016-12-03_00:00:00,A,4.635987
2016-12-04_00:00:00,N,2.62402299999997
2016-12-05_00:00:00,B,5.13500999999997
2016-12-06_00:00:00,A,5.39801
2016-12-07_00:00:00,B,5.69897500000002
2016-12-08_00:00:00,N,5.10803199999998
2016-12-09_00:00:00,A,5.14898700000003
2016-12-10_00:00:00,A,3.56597899999997
2016-12-11_00:00:00,N,3.65502900000001
2016-12-12_00:00:00,A,6.73400900000001
2016-12-13_00:00:00,A,6.79595900000004
2016-12-14_00:00:00,A,5.44500799999992
2016-12-15_00:00:00,N,5.83801200000005
2016-12-16_00:00:00,B,5.39398199999994
2016-12-17_00:00:00,N,2.9479980000001
2016-12-18_00:00:00,B,2.9840089999999
2016-12-19_00:00:00,N,5.07403600000009
2016-12-20_00:00:00,B,4.60894699999994
2016-12-21_00:00:00,B,5.1519780000001
2016-12-22_00:00:00,N,5.42504899999994
2016-12-23_00:00:00,A,3.71594200000004
2016-12-24_00:00:00,B,1.92102099999988
2016-12-25_00:00:00,N,1.76904300000001
2016-12-26_00:00:00,B,3.02099599999997
2016-12-27_00:00:00,B,3.91796799999997
2016-12-28_00:00:00,N,4.45703200000003
2016-12-29_00:00:00,B,5.35595699999999
2016-12-30_00:00:00,N,5.410034
2016-12-31_00:00:00,B,3.81396500000005
2017-01-01_00:00:00,A,4.35998500000005
2017-01-02_00:00:00,B,9.04003899999998
2017-01-03_00:00:00,A,8.64501999999993
2017-01-04_00:00:00,A,8.57397400000014
2017-01-05_00:00:00,A,8.73999099999992
2017-01-06_00:00:00,A,8.86999500000002
2017-01-07_00:00:00,B,6.34204100000011
2017-01-08_00:00:00,N,6.13696299999992
2017-01-09_00:00:00,N,8.04308999999989
2017-01-10_00:00:00,N,7.00988800000005
2017-01-11_00:00:00,A,6.29907200000002
2017-01-12_00:00:00,N,5.27295000000004
2017-01-13_00:00:00,N,7.17199699999992
2017-01-14_00:00:00,B,5.60107400000015
2017-01-15_00:00:00,N,4.80297799999994
2017-01-16_00:00:00,A,7.70703200000003
2017-01-17_00:00:00,N,9.61499000000003
2017-01-18_00:00:00,N,10.125
2017-01-19_00:00:00,N,10.1529539999999
2017-01-20_00:00:00,N,9.00695799999994
2017-01-21_00:00:00,N,5.51611300000013
2017-01-22_00:00:00,B,4.99694899999986
2017-01-23_00:00:00,N,7.682006
2017-01-24_00:00:00,N,8.22595200000001
2017-01-25_00:00:00,B,8.94799899999998
2017-01-26_00:00:00,B,8.23706000000016
2017-01-27_00:00:00,N,6.16894499999989
2017-01-28_00:00:00,A,3.692994
2017-01-29_00:00:00,B,3.78100500000005
2017-01-30_00:00:00,A,6.15307699999994
2017-01-31_00:00:00,N,5.63195799999994
2017-02-01_00:00:00,B,5.02197200000001
2017-02-02_00:00:00,N,5.07507299999998
2017-02-03_00:00:00,A,5.86999600000013
2017-02-04_00:00:00,A,3.48193300000003
2017-02-05_00:00:00,B,3.625
2017-02-06_00:00:00,N,7.3260499999999
2017-02-07_00:00:00,B,5.68396000000007
2017-02-08_00:00:00,B,7.09606899999994
2017-02-09_00:00:00,B,7.10900900000001
2017-02-10_00:00:00,N,6.82190000000014
2017-02-11_00:00:00,A,4.15905699999985
2017-02-12_00:00:00,N,2.69604500000014
2017-02-13_00:00:00,A,5.60595699999999
2017-02-14_00:00:00,N,4.39892599999985
2017-02-15_00:00:00,N,4.25109799999996
2017-02-16_00:00:00,B,4.30200200000013
2017-02-17_00:00:00,N,4.94091800000001
2017-02-18_00:00:00,A,3.48205600000006
2017-02-19_00:00:00,A,3.07898
2017-02-20_00:00:00,B,6.04699699999992
2017-02-21_00:00:00,A,5.26196299999992
2017-02-22_00:00:00,N,4.32409600000005
2017-02-23_00:00:00,B,5.11096199999997
2017-02-24_00:00:00,B,5.33703600000013
2017-02-25_00:00:00,N,3.68798900000002
2017-02-26_00:00:00,N,3.17700099999979
2017-02-27_00:00:00,N,6.05896000000007
2017-02-28_00:00:00,N,5.44604500000014
2017-03-01_00:00:00,N,5.48400899999979
2017-03-02_00:00:00,N,4.10791000000017
2017-03-03_00:00:00,B,4.39807199999996
2017-03-04_00:00:00,B,4.18798799999991
2017-03-05_00:00:00,N,3.29101600000013
2017-03-06_00:00:00,N,5.62402299999985
2017-03-07_00:00:00,N,5.87390100000016
2017-03-08_00:00:00,N,4.97705099999985
2017-03-09_00:00:00,N,4.63098200000013
2017-03-10_00:00:00,A,4.40002400000003
2017-03-11_00:00:00,B,2.60302699999988
2017-03-12_00:00:00,A,1.95593299999996
2017-03-13_00:00:00,B,5.08007800000019
2017-03-14_00:00:00,A,4.82397499999979
2017-03-15_00:00:00,A,4.5
2017-03-16_00:00:00,N,3.88696300000015
2017-03-17_00:00:00,N,3.52404699999988
2017-03-18_00:00:00,A,2.76696800000013
2017-03-19_00:00:00,A,1.51196299999992
2017-03-20_00:00:00,N,5.54504399999996
2017-03-21_00:00:00,N,4.67895500000009
2017-03-22_00:00:00,A,4.89404300000001
2017-03-23_00:00:00,N,5.37902800000006
2017-03-24_00:00:00,N,5.54602099999988
2017-03-25_00:00:00,B,3.57092299999999
2017-03-26_00:00:00,A,2.260986
2017-03-27_00:00:00,A,4.2769780000001
2017-03-28_00:00:00,A,3.61010699999997
2017-03-29_00:00:00,B,3.33496100000002
